,State/Province,Postcode,Store Number,City,Country,Population,Median Age,Household Income,Per Capita Income,Latitude,Longitude,Poverty Count,Race White,Race African American,Race American Indian,Race Asian,Race Pacific Islander,Race Two or More,ageCategory,ageBinned,householdCategory,householdBinned
132,AZ,85037.0,2,Phoenix,US,48348.0,27.1,48335.0,16728.0,33.51,-112.25,9140.0,32091.0,4826.0,690.0,1480.0,33.0,3130.0,2,"(18, 35]",1,"(0, 60000]"
133,AZ,85041.0,1,Phoenix,US,59188.0,28.8,42830.0,16587.0,33.38,-112.1,15158.0,36704.0,9297.0,1103.0,1325.0,38.0,2832.0,2,"(18, 35]",1,"(0, 60000]"
134,AZ,85042.0,3,Phoenix,US,41917.0,32.1,45127.0,20129.0,33.39,-112.03,10764.0,19480.0,6463.0,2193.0,773.0,35.0,1875.0,2,"(18, 35]",1,"(0, 60000]"
135,AZ,85044.0,4,Phoenix,US,38608.0,39.1,70217.0,40149.0,33.35,-111.97,2335.0,30201.0,2280.0,1132.0,1447.0,63.0,3940.0,3,"(35, 55]",2,"(60000, 120000]"
136,AZ,85048.0,3,Phoenix,US,34462.0,40.8,96041.0,45268.0,33.31,-111.98,2233.0,28692.0,1351.0,55.0,2501.0,22.0,2512.0,3,"(35, 55]",2,"(60000, 120000]"
137,AZ,85050.0,3,Phoenix,US,30083.0,37.9,78673.0,40181.0,33.68,-111.97,2541.0,26122.0,450.0,122.0,2367.0,24.0,1065.0,3,"(35, 55]",2,"(60000, 120000]"
138,AZ,85051.0,2,Phoenix,US,42752.0,33.4,38098.0,17838.0,33.57,-112.13,11387.0,31677.0,2835.0,1516.0,1995.0,52.0,2299.0,2,"(18, 35]",1,"(0, 60000]"
139,AZ,85053.0,3,Phoenix,US,27982.0,37.1,44886.0,23289.0,33.64,-112.12,3441.0,23781.0,1185.0,339.0,1103.0,24.0,1924.0,3,"(35, 55]",1,"(0, 60000]"
140,AZ,85054.0,2,Phoenix,US,6049.0,39.2,76558.0,50655.0,33.68,-111.93,183.0,5425.0,87.0,12.0,201.0,31.0,506.0,3,"(35, 55]",2,"(60000, 120000]"
141,AZ,85085.0,2,Phoenix,US,19529.0,34.1,81250.0,37358.0,33.71,-112.11,1231.0,16132.0,556.0,100.0,1905.0,12.0,1043.0,2,"(18, 35]",2,"(60000, 120000]"
142,AZ,85086.0,4,Phoenix,US,41102.0,39.5,83135.0,35717.0,33.87,-112.13,1702.0,37478.0,454.0,154.0,1420.0,28.0,1389.0,3,"(35, 55]",2,"(60000, 120000]"
143,AZ,85118.0,1,Gold Canyon,US,11857.0,63.7,62715.0,43175.0,33.37,-111.47,647.0,11161.0,93.0,8.0,290.0,0.0,610.0,4,"(55, 70]",2,"(60000, 120000]"
144,AZ,85120.0,2,Apache Junction,US,28599.0,51.0,35322.0,19502.0,33.42,-111.55,6441.0,26408.0,220.0,415.0,156.0,28.0,1527.0,3,"(35, 55]",1,"(0, 60000]"
145,AZ,85122.0,3,Casa Grande,US,52817.0,36.5,44364.0,20928.0,32.93,-111.72,9267.0,39882.0,2843.0,1873.0,1268.0,0.0,2871.0,3,"(35, 55]",1,"(0, 60000]"
146,AZ,85128.0,1,Coolidge,US,15867.0,36.1,40334.0,16120.0,32.99,-111.52,4714.0,11276.0,631.0,2551.0,77.0,0.0,1321.0,3,"(35, 55]",1,"(0, 60000]"
147,AZ,85132.0,1,Florence,US,36013.0,38.5,48176.0,14844.0,33.06,-111.49,3143.0,29670.0,2022.0,1544.0,307.0,88.0,1502.0,3,"(35, 55]",1,"(0, 60000]"
148,AZ,85139.0,3,Maricopa,US,18669.0,34.7,54711.0,20575.0,33.07,-112.04,3265.0,13645.0,1060.0,1563.0,541.0,72.0,1310.0,2,"(18, 35]",2,"(0, 60000]"
149,AZ,85140.0,1,Queen Creek,US,40505.0,29.4,59556.0,20654.0,33.22,-111.57,6045.0,34967.0,1777.0,878.0,201.0,25.0,2025.0,2,"(18, 35]",2,"(0, 60000]"
150,AZ,85142.0,4,Queen Creek,US,54373.0,30.9,72007.0,26383.0,33.28,-111.64,5138.0,46620.0,1630.0,675.0,1071.0,106.0,2859.0,2,"(18, 35]",2,"(60000, 120000]"
151,AZ,85143.0,2,Queen Creek,US,38393.0,30.5,58595.0,21307.0,33.18,-111.56,6572.0,29683.0,2216.0,2087.0,478.0,775.0,1718.0,2,"(18, 35]",2,"(0, 60000]"
152,AZ,85201.0,3,Mesa,US,50232.0,31.1,35379.0,19018.0,33.43,-111.87,12576.0,38438.0,2742.0,2736.0,1239.0,221.0,3708.0,2,"(18, 35]",1,"(0, 60000]"
153,AZ,85202.0,5,Mesa,US,36909.0,31.8,42463.0,23605.0,33.39,-111.86,7095.0,28166.0,1629.0,1283.0,1529.0,158.0,2691.0,2,"(18, 35]",1,"(0, 60000]"
154,AZ,85203.0,2,Mesa,US,35568.0,32.2,45469.0,22035.0,33.45,-111.8,7575.0,30004.0,1267.0,1194.0,325.0,237.0,1575.0,2,"(18, 35]",1,"(0, 60000]"
155,AZ,85204.0,5,Mesa,US,64665.0,31.5,44949.0,19360.0,33.39,-111.75,13067.0,53133.0,1670.0,971.0,710.0,549.0,3768.0,2,"(18, 35]",1,"(0, 60000]"
156,AZ,85205.0,1,Mesa,US,41270.0,50.7,43496.0,27023.0,33.42,-111.73,5003.0,36595.0,1081.0,1005.0,568.0,18.0,1814.0,3,"(35, 55]",1,"(0, 60000]"
157,AZ,85206.0,4,Mesa,US,33885.0,46.5,45501.0,27140.0,33.41,-111.68,4329.0,30101.0,1746.0,346.0,805.0,94.0,965.0,3,"(35, 55]",1,"(0, 60000]"
158,AZ,85207.0,1,Mesa,US,46821.0,41.0,65507.0,33477.0,33.44,-111.63,5546.0,42934.0,834.0,463.0,546.0,8.0,1840.0,3,"(35, 55]",2,"(60000, 120000]"
159,AZ,85208.0,1,Mesa,US,35852.0,48.3,44519.0,23187.0,33.41,-111.63,5499.0,32783.0,904.0,210.0,269.0,2.0,1017.0,3,"(35, 55]",1,"(0, 60000]"
160,AZ,85209.0,6,Mesa,US,41181.0,43.1,56275.0,26580.0,33.4,-111.6,3647.0,35370.0,1111.0,1134.0,1043.0,160.0,1431.0,3,"(35, 55]",2,"(0, 60000]"
161,AZ,85210.0,2,Mesa,US,38151.0,30.6,36996.0,17727.0,33.38,-111.84,11143.0,31512.0,1918.0,808.0,707.0,176.0,2409.0,2,"(18, 35]",1,"(0, 60000]"
162,AZ,85212.0,2,Mesa,US,25829.0,31.3,78702.0,26109.0,33.32,-111.68,2401.0,21474.0,1025.0,256.0,706.0,38.0,1309.0,2,"(18, 35]",2,"(60000, 120000]"
163,AZ,85213.0,1,Mesa,US,33789.0,40.4,56401.0,29257.0,33.42,-111.77,4031.0,29431.0,1115.0,551.0,575.0,177.0,1642.0,3,"(35, 55]",2,"(0, 60000]"
164,AZ,85215.0,5,Mesa,US,15524.0,55.0,61530.0,36647.0,33.47,-111.68,1110.0,14637.0,63.0,48.0,398.0,59.0,340.0,4,"(35, 55]",2,"(60000, 120000]"
165,AZ,85224.0,5,Chandler,US,45291.0,34.0,62283.0,30913.0,33.34,-111.86,4629.0,35132.0,1977.0,1017.0,3088.0,25.0,4733.0,2,"(18, 35]",2,"(60000, 120000]"
166,AZ,85225.0,2,Chandler,US,73155.0,32.2,55940.0,25415.0,33.35,-111.82,13150.0,57544.0,4103.0,1551.0,4038.0,159.0,5614.0,2,"(18, 35]",2,"(0, 60000]"
167,AZ,85226.0,8,Chandler,US,38484.0,35.8,77350.0,36012.0,33.32,-111.9,2276.0,29060.0,2641.0,591.0,3696.0,116.0,2093.0,2,"(35, 55]",2,"(60000, 120000]"
168,AZ,85233.0,2,Gilbert,US,37463.0,35.7,75414.0,32514.0,33.34,-111.81,2411.0,29642.0,1264.0,508.0,2728.0,64.0,3344.0,2,"(35, 55]",2,"(60000, 120000]"
169,AZ,85234.0,1,Gilbert,US,52774.0,33.1,79068.0,30927.0,33.38,-111.72,4931.0,45427.0,967.0,814.0,2565.0,98.0,3000.0,2,"(18, 35]",2,"(60000, 120000]"
170,AZ,85236.0,1,Higley,US,0.0,0.0,0.0,0.0,33.33,-111.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
171,AZ,85248.0,3,Chandler,US,31941.0,58.1,65852.0,39991.0,33.26,-111.84,2183.0,26674.0,625.0,860.0,2406.0,13.0,1744.0,4,"(55, 70]",2,"(60000, 120000]"
172,AZ,85249.0,6,Chandler,US,40432.0,38.5,102532.0,39117.0,33.25,-111.73,1533.0,32644.0,1247.0,453.0,3481.0,81.0,3403.0,3,"(35, 55]",3,"(60000, 120000]"
173,AZ,85250.0,4,Scottsdale,US,16950.0,48.9,60149.0,42860.0,33.54,-111.89,1489.0,15256.0,282.0,336.0,336.0,0.0,427.0,3,"(35, 55]",2,"(60000, 120000]"
174,AZ,85251.0,7,Scottsdale,US,38968.0,36.4,51263.0,41092.0,33.5,-111.91,7047.0,33371.0,1432.0,262.0,788.0,20.0,1813.0,3,"(35, 55]",2,"(0, 60000]"
175,AZ,85253.0,2,Scottsdale,US,17115.0,53.2,121496.0,95998.0,33.54,-111.93,1400.0,15631.0,312.0,25.0,718.0,0.0,684.0,3,"(35, 55]",3,"(120000, 180000]"
176,AZ,85254.0,8,Scottsdale,US,46089.0,43.4,87079.0,44779.0,33.63,-111.92,2893.0,40744.0,336.0,119.0,3520.0,0.0,1859.0,3,"(35, 55]",2,"(60000, 120000]"
177,AZ,85255.0,6,Scottsdale,US,39105.0,47.2,110354.0,65754.0,33.7,-111.89,2027.0,35480.0,243.0,193.0,2116.0,10.0,1434.0,3,"(35, 55]",3,"(60000, 120000]"
178,AZ,85257.0,2,Scottsdale,US,30040.0,40.0,52134.0,30278.0,33.48,-111.91,4288.0,25103.0,626.0,1455.0,553.0,115.0,732.0,3,"(35, 55]",2,"(0, 60000]"
179,AZ,85258.0,3,Scottsdale,US,22654.0,54.5,73116.0,56362.0,33.58,-111.88,1290.0,21083.0,314.0,60.0,623.0,0.0,409.0,4,"(35, 55]",2,"(60000, 120000]"
180,AZ,85259.0,2,Scottsdale,US,22417.0,47.8,104631.0,64533.0,33.59,-111.83,1624.0,19302.0,191.0,84.0,1887.0,43.0,1602.0,3,"(35, 55]",3,"(60000, 120000]"
181,AZ,85260.0,7,Scottsdale,US,36552.0,44.4,76194.0,51666.0,33.64,-111.86,2630.0,32942.0,497.0,131.0,2053.0,0.0,1389.0,3,"(35, 55]",2,"(60000, 120000]"
182,AZ,85266.0,3,Scottsdale,US,11112.0,58.3,105753.0,64760.0,33.78,-111.92,548.0,10100.0,177.0,26.0,376.0,0.0,692.0,4,"(55, 70]",3,"(60000, 120000]"
183,AZ,85268.0,3,Fountain Hills,US,23570.0,56.6,73326.0,48717.0,33.61,-111.72,1355.0,22245.0,462.0,54.0,502.0,10.0,341.0,4,"(55, 70]",2,"(60000, 120000]"
184,AZ,85281.0,12,Tempe,US,59492.0,23.5,31538.0,17466.0,33.45,-111.91,19265.0,41556.0,2864.0,1673.0,5857.0,209.0,4528.0,2,"(18, 35]",1,"(0, 60000]"
185,AZ,85282.0,8,Tempe,US,51538.0,30.7,49248.0,26206.0,33.41,-111.91,9669.0,38753.0,3058.0,828.0,1573.0,353.0,3518.0,2,"(18, 35]",1,"(0, 60000]"
186,AZ,85283.0,3,Tempe,US,47087.0,32.0,55414.0,27365.0,33.36,-111.91,5985.0,29792.0,3102.0,4148.0,2793.0,210.0,3349.0,2,"(18, 35]",2,"(0, 60000]"
187,AZ,85284.0,4,Tempe,US,17655.0,44.5,116636.0,51988.0,33.35,-111.91,863.0,14282.0,316.0,115.0,2009.0,0.0,648.0,3,"(35, 55]",3,"(60000, 120000]"
188,AZ,85286.0,3,Chandler,US,41935.0,34.7,88600.0,35126.0,33.29,-111.84,2728.0,31383.0,1654.0,202.0,6151.0,15.0,2860.0,2,"(18, 35]",2,"(60000, 120000]"
189,AZ,85287.0,2,Tempe,US,0.0,0.0,0.0,0.0,33.42,-111.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
190,AZ,85295.0,4,Gilbert,US,42782.0,31.7,86442.0,32085.0,33.33,-111.72,2145.0,35226.0,1104.0,503.0,3869.0,83.0,2149.0,2,"(18, 35]",2,"(60000, 120000]"
191,AZ,85296.0,5,Gilbert,US,42244.0,32.9,82376.0,31111.0,33.35,-111.72,1664.0,35302.0,1769.0,123.0,2702.0,21.0,2526.0,2,"(18, 35]",2,"(60000, 120000]"
192,AZ,85297.0,4,Gilbert,US,31061.0,29.4,91078.0,32185.0,33.29,-111.69,1737.0,26218.0,701.0,148.0,2185.0,12.0,2414.0,2,"(18, 35]",2,"(60000, 120000]"
193,AZ,85302.0,2,Glendale,US,37356.0,35.1,41390.0,20440.0,33.58,-112.15,7166.0,30390.0,1927.0,1043.0,1228.0,60.0,2636.0,2,"(35, 55]",1,"(0, 60000]"
194,AZ,85304.0,1,Glendale,US,26600.0,40.3,56125.0,25419.0,33.6,-112.17,3438.0,21769.0,1084.0,415.0,1303.0,6.0,2019.0,3,"(35, 55]",2,"(0, 60000]"
195,AZ,85306.0,3,Glendale,US,24735.0,37.5,58968.0,25014.0,33.61,-112.16,3181.0,21650.0,638.0,219.0,478.0,86.0,1907.0,3,"(35, 55]",2,"(0, 60000]"
196,AZ,85308.0,9,Glendale,US,65154.0,40.1,68079.0,31779.0,33.67,-112.15,5242.0,55808.0,1584.0,485.0,3695.0,139.0,4330.0,3,"(35, 55]",2,"(60000, 120000]"
197,AZ,85309.0,1,Glendale,US,789.0,21.3,0.0,19188.0,33.54,-112.36,0.0,681.0,81.0,0.0,12.0,0.0,30.0,2,"(18, 35]",1,
198,AZ,85310.0,3,Phoenix,US,19207.0,39.6,90038.0,36286.0,33.71,-112.14,1197.0,17920.0,281.0,161.0,342.0,23.0,651.0,3,"(35, 55]",2,"(60000, 120000]"
199,AZ,85323.0,1,Avondale,US,40306.0,27.7,43454.0,15206.0,33.43,-112.31,10309.0,31031.0,3433.0,755.0,1097.0,18.0,2114.0,2,"(18, 35]",1,"(0, 60000]"
200,AZ,85326.0,1,Buckeye,US,55996.0,31.9,51611.0,16965.0,33.43,-112.56,8818.0,42769.0,4299.0,2470.0,531.0,133.0,2319.0,2,"(18, 35]",2,"(0, 60000]"
201,AZ,85331.0,4,Phoenix,US,27898.0,47.4,89988.0,43501.0,33.8,-111.97,1391.0,26467.0,107.0,42.0,608.0,8.0,865.0,3,"(35, 55]",2,"(60000, 120000]"
202,AZ,85338.0,5,Goodyear,US,46600.0,33.4,65375.0,24726.0,33.49,-112.36,4621.0,35707.0,5138.0,492.0,1503.0,69.0,2865.0,2,"(18, 35]",2,"(60000, 120000]"
203,AZ,85339.0,3,Laveen,US,42223.0,28.9,63418.0,20962.0,33.38,-112.17,7324.0,21139.0,8788.0,3089.0,1928.0,170.0,5090.0,2,"(18, 35]",2,"(60000, 120000]"
204,AZ,85340.0,4,Litchfield Park,US,28890.0,37.2,81946.0,30843.0,33.51,-112.34,1611.0,23093.0,2352.0,243.0,1346.0,35.0,1347.0,3,"(35, 55]",2,"(60000, 120000]"
205,AZ,85344.0,1,Parker,US,9981.0,39.1,34865.0,19465.0,34.15,-114.28,2248.0,5780.0,40.0,2573.0,117.0,55.0,719.0,3,"(35, 55]",1,"(0, 60000]"
206,AZ,85345.0,1,Peoria,US,59693.0,34.6,46416.0,20560.0,33.56,-112.29,9444.0,49461.0,2646.0,395.0,1675.0,120.0,4463.0,2,"(18, 35]",1,"(0, 60000]"
207,AZ,85351.0,3,Sun City,US,29094.0,72.9,34664.0,26640.0,33.64,-112.28,2525.0,28125.0,385.0,141.0,106.0,51.0,394.0,5,,1,"(0, 60000]"
208,AZ,85353.0,1,Tolleson,US,35574.0,27.0,52552.0,16846.0,33.42,-112.27,6552.0,26923.0,3573.0,225.0,373.0,318.0,2262.0,2,"(18, 35]",2,"(0, 60000]"
209,AZ,85364.0,3,Yuma,US,73631.0,31.5,38281.0,18304.0,32.68,-114.62,17461.0,49783.0,1993.0,523.0,1296.0,222.0,3735.0,2,"(18, 35]",1,"(0, 60000]"
210,AZ,85365.0,3,Yuma,US,49050.0,34.9,48572.0,24434.0,32.7,-114.49,5575.0,35474.0,1538.0,393.0,780.0,117.0,2610.0,2,"(18, 35]",1,"(0, 60000]"
211,AZ,85367.0,2,Yuma,US,20931.0,62.7,50354.0,29612.0,32.67,-114.41,1941.0,18880.0,66.0,324.0,267.0,0.0,789.0,4,"(55, 70]",2,"(0, 60000]"
212,AZ,85373.0,1,Phoenix,US,18926.0,65.7,51224.0,28922.0,33.64,-112.29,1132.0,17217.0,609.0,21.0,670.0,8.0,613.0,4,"(55, 70]",2,"(0, 60000]"
213,AZ,85374.0,6,Surprise,US,46394.0,52.2,48681.0,25979.0,33.66,-112.35,6298.0,41765.0,2230.0,352.0,427.0,78.0,1356.0,3,"(35, 55]",1,"(0, 60000]"
214,AZ,85375.0,2,Sun City West,US,27502.0,74.1,46007.0,35226.0,33.67,-112.35,1483.0,26290.0,268.0,26.0,449.0,0.0,797.0,5,,1,"(0, 60000]"
215,AZ,85377.0,1,CAREFREE,US,2978.0,66.3,84485.0,62004.0,33.82,-111.92,221.0,2974.0,0.0,2.0,0.0,0.0,0.0,4,"(55, 70]",2,"(60000, 120000]"
216,AZ,85379.0,3,Surprise,US,43550.0,32.4,72320.0,25238.0,33.61,-112.36,3884.0,36378.0,3038.0,283.0,867.0,78.0,3285.0,2,"(18, 35]",2,"(60000, 120000]"
217,AZ,85381.0,1,Peoria,US,27154.0,41.8,73817.0,31296.0,33.61,-112.22,1725.0,23034.0,1055.0,187.0,1160.0,48.0,2304.0,3,"(35, 55]",2,"(60000, 120000]"
218,AZ,85382.0,5,Peoria,US,41584.0,43.1,64521.0,31563.0,33.68,-112.23,2873.0,36969.0,1081.0,278.0,1516.0,74.0,2579.0,3,"(35, 55]",2,"(60000, 120000]"
219,AZ,85383.0,4,Peoria,US,40928.0,36.6,102773.0,40481.0,33.72,-112.26,1120.0,35869.0,957.0,352.0,1960.0,36.0,2521.0,3,"(35, 55]",3,"(60000, 120000]"
220,AZ,85388.0,1,Surprise,US,25266.0,32.4,70686.0,24350.0,33.62,-112.43,1616.0,20771.0,1562.0,33.0,663.0,13.0,1714.0,2,"(18, 35]",2,"(60000, 120000]"
221,AZ,85390.0,1,Wickenburg,US,8702.0,56.5,42461.0,28125.0,33.96,-112.77,1544.0,8522.0,20.0,64.0,9.0,2.0,122.0,4,"(55, 70]",1,"(0, 60000]"
222,AZ,85392.0,3,Avondale,US,37303.0,32.0,65850.0,25786.0,33.49,-112.28,4080.0,27429.0,4303.0,379.0,1803.0,19.0,2207.0,2,"(18, 35]",2,"(60000, 120000]"
223,AZ,85395.0,2,Goodyear,US,27465.0,43.3,76861.0,34083.0,33.47,-112.34,1446.0,21665.0,1778.0,365.0,2008.0,4.0,2327.0,3,"(35, 55]",2,"(60000, 120000]"
224,AZ,85539.0,1,Miami,US,5233.0,42.2,43900.0,20335.0,33.4,-110.87,1030.0,4931.0,0.0,18.0,30.0,0.0,131.0,3,"(35, 55]",1,"(0, 60000]"
225,AZ,85540.0,1,Morenci,US,3280.0,28.1,67260.0,24434.0,33.05,-109.33,271.0,2834.0,57.0,171.0,25.0,0.0,120.0,2,"(18, 35]",2,"(60000, 120000]"
226,AZ,85541.0,2,Payson,US,21491.0,55.7,40760.0,23464.0,34.25,-111.31,3152.0,20269.0,74.0,354.0,46.0,12.0,820.0,4,"(55, 70]",1,"(0, 60000]"
227,AZ,85552.0,1,Thatcher,US,6507.0,26.0,42215.0,20662.0,32.84,-109.74,1226.0,5720.0,87.0,119.0,33.0,31.0,177.0,2,"(18, 35]",1,"(0, 60000]"
228,AZ,85602.0,1,Benson,US,8898.0,54.5,38575.0,21730.0,31.97,-110.31,1460.0,8457.0,28.0,89.0,10.0,0.0,225.0,4,"(35, 55]",1,"(0, 60000]"
229,AZ,85603.0,1,Bisbee,US,6872.0,50.1,31736.0,23448.0,31.4,-109.92,1843.0,5710.0,65.0,48.0,38.0,0.0,424.0,3,"(35, 55]",1,"(0, 60000]"
230,AZ,85613.0,1,Fort Huachuca,US,5859.0,21.2,61892.0,18490.0,31.55,-110.36,328.0,4605.0,536.0,45.0,166.0,9.0,759.0,2,"(18, 35]",2,"(60000, 120000]"
231,AZ,85614.0,1,Green Valley,US,22046.0,69.0,48333.0,33201.0,31.85,-111.0,1293.0,21352.0,169.0,43.0,195.0,0.0,251.0,4,"(55, 70]",1,"(0, 60000]"
232,AZ,85621.0,2,Nogales,US,22965.0,33.4,28673.0,14627.0,31.37,-110.94,7282.0,18107.0,83.0,44.0,278.0,9.0,255.0,2,"(18, 35]",1,"(0, 60000]"
233,AZ,85629.0,2,Sahuarita,US,23359.0,33.2,64308.0,25122.0,31.96,-110.99,1530.0,19886.0,807.0,65.0,780.0,18.0,1662.0,2,"(18, 35]",2,"(60000, 120000]"
234,AZ,85635.0,3,Sierra Vista,US,35055.0,35.6,53780.0,25790.0,31.56,-110.26,5372.0,25780.0,2164.0,502.0,1284.0,65.0,5201.0,2,"(35, 55]",2,"(0, 60000]"
235,AZ,85643.0,1,WILLCOX,US,8902.0,41.0,41871.0,20962.0,32.26,-109.84,1072.0,7027.0,84.0,79.0,30.0,0.0,660.0,3,"(35, 55]",1,"(0, 60000]"
236,AZ,85653.0,1,Marana,US,13984.0,38.1,56721.0,22563.0,32.37,-111.14,1761.0,11892.0,224.0,259.0,121.0,0.0,990.0,3,"(35, 55]",2,"(0, 60000]"
237,AZ,85658.0,1,Marana,US,10600.0,53.3,81027.0,42370.0,32.41,-111.3,461.0,9272.0,411.0,18.0,185.0,0.0,820.0,3,"(35, 55]",2,"(60000, 120000]"
238,AZ,85704.0,5,Tucson,US,30411.0,48.5,51971.0,32382.0,32.34,-110.97,2633.0,26689.0,408.0,340.0,1135.0,10.0,1541.0,3,"(35, 55]",2,"(0, 60000]"
239,AZ,85705.0,5,Tucson,US,56176.0,34.1,24188.0,15476.0,32.29,-110.96,21016.0,40198.0,2290.0,2520.0,2692.0,156.0,3151.0,2,"(18, 35]",1,"(0, 60000]"
240,AZ,85707.0,1,Tucson,US,749.0,20.9,0.0,20402.0,32.22,-110.86,0.0,522.0,123.0,0.0,72.0,0.0,8.0,2,"(18, 35]",1,
241,AZ,85710.0,4,Tucson,US,56534.0,42.2,41845.0,24029.0,32.24,-110.82,8963.0,45257.0,2713.0,495.0,1440.0,198.0,3572.0,3,"(35, 55]",1,"(0, 60000]"
242,AZ,85711.0,2,Tucson,US,41015.0,36.8,33279.0,20498.0,32.22,-110.87,11884.0,28914.0,1912.0,942.0,1211.0,46.0,3608.0,3,"(35, 55]",1,"(0, 60000]"
243,AZ,85712.0,4,Tucson,US,33906.0,38.8,32240.0,22709.0,32.27,-110.86,8049.0,27495.0,2087.0,442.0,1032.0,181.0,1783.0,3,"(35, 55]",1,"(0, 60000]"
244,AZ,85713.0,1,Tucson,US,47261.0,35.5,32892.0,15716.0,32.18,-110.95,12613.0,30527.0,2230.0,3322.0,287.0,7.0,3205.0,2,"(35, 55]",1,"(0, 60000]"
245,AZ,85714.0,2,Tuscon,US,14706.0,34.4,25106.0,12298.0,32.16,-110.99,5128.0,9214.0,564.0,855.0,11.0,4.0,789.0,2,"(18, 35]",1,"(0, 60000]"
246,AZ,85715.0,1,Tucson,US,18200.0,46.1,55238.0,32935.0,32.25,-110.84,1788.0,16200.0,333.0,153.0,439.0,0.0,953.0,3,"(35, 55]",2,"(0, 60000]"
247,AZ,85716.0,3,Tucson,US,33137.0,34.2,33075.0,24953.0,32.24,-110.91,9258.0,25611.0,2274.0,689.0,1408.0,144.0,3154.0,2,"(18, 35]",1,"(0, 60000]"
248,AZ,85718.0,5,Tucson,US,27414.0,50.9,76853.0,59118.0,32.32,-110.89,2107.0,23775.0,642.0,225.0,1609.0,16.0,1029.0,3,"(35, 55]",2,"(60000, 120000]"
249,AZ,85719.0,4,Tucson,US,44813.0,23.5,29813.0,18392.0,32.27,-110.94,13123.0,36030.0,1448.0,518.0,2891.0,44.0,3719.0,2,"(18, 35]",1,"(0, 60000]"
250,AZ,85721.0,2,Tucson,US,0.0,0.0,0.0,0.0,32.23,-110.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
251,AZ,85730.0,2,Tucson,US,39772.0,37.2,45873.0,23534.0,32.19,-110.79,6903.0,29537.0,3180.0,642.0,1084.0,22.0,3446.0,3,"(35, 55]",1,"(0, 60000]"
252,AZ,85737.0,3,Oro Valley,US,21851.0,49.3,80571.0,40429.0,32.4,-110.96,800.0,19265.0,110.0,111.0,870.0,26.0,1311.0,3,"(35, 55]",2,"(60000, 120000]"
253,AZ,85739.0,1,Tucson,US,17621.0,64.1,62063.0,33457.0,32.48,-110.92,1150.0,16433.0,79.0,80.0,115.0,17.0,528.0,4,"(55, 70]",2,"(60000, 120000]"
254,AZ,85741.0,4,Tucson,US,34707.0,34.6,51614.0,23816.0,32.34,-111.01,4092.0,28628.0,717.0,245.0,1028.0,35.0,3156.0,2,"(18, 35]",2,"(0, 60000]"
255,AZ,85742.0,1,Marana,US,26466.0,39.0,69395.0,32928.0,32.37,-111.1,1507.0,22672.0,484.0,211.0,588.0,175.0,2615.0,3,"(35, 55]",2,"(60000, 120000]"
256,AZ,85743.0,1,Tucson,US,29404.0,41.0,68945.0,33190.0,32.36,-111.09,2405.0,24635.0,772.0,299.0,1615.0,0.0,1678.0,3,"(35, 55]",2,"(60000, 120000]"
257,AZ,85745.0,4,Tucson,US,37746.0,38.0,47841.0,27532.0,32.3,-110.97,8128.0,27962.0,1570.0,1605.0,1069.0,30.0,2145.0,3,"(35, 55]",1,"(0, 60000]"
258,AZ,85746.0,2,Tucson,US,43591.0,31.9,39669.0,16160.0,32.14,-111.01,13247.0,30318.0,591.0,3427.0,272.0,8.0,2534.0,2,"(18, 35]",1,"(0, 60000]"
259,AZ,85747.0,2,Tucson,US,24423.0,35.2,82024.0,31399.0,32.12,-110.77,1219.0,20242.0,1169.0,48.0,717.0,26.0,1606.0,2,"(35, 55]",2,"(60000, 120000]"
260,AZ,85748.0,4,Tucson,US,17458.0,45.8,64814.0,34863.0,32.22,-110.77,1480.0,14536.0,858.0,61.0,527.0,0.0,1651.0,3,"(35, 55]",2,"(60000, 120000]"
261,AZ,85749.0,1,Tucson,US,19188.0,51.8,84583.0,44223.0,32.25,-110.84,979.0,17128.0,298.0,257.0,457.0,103.0,1052.0,3,"(35, 55]",2,"(60000, 120000]"
262,AZ,85750.0,1,Tucson,US,23494.0,53.2,72431.0,51540.0,32.31,-110.89,1231.0,21052.0,430.0,144.0,1038.0,5.0,1009.0,3,"(35, 55]",2,"(60000, 120000]"
263,AZ,85755.0,1,Oro Valley,US,15875.0,55.9,88305.0,44209.0,32.43,-110.96,963.0,14422.0,272.0,97.0,455.0,0.0,282.0,4,"(55, 70]",2,"(60000, 120000]"
264,AZ,85757.0,1,Tucson,US,18819.0,30.3,54199.0,17539.0,32.13,-111.09,4072.0,9252.0,568.0,4001.0,159.0,23.0,1617.0,2,"(18, 35]",2,"(0, 60000]"
265,AZ,85901.0,1,Show Low,US,17211.0,43.9,41493.0,21302.0,34.25,-110.05,3489.0,15862.0,53.0,491.0,78.0,0.0,530.0,3,"(35, 55]",1,"(0, 60000]"
266,AZ,85929.0,1,Lakeside,US,8283.0,47.1,43472.0,25781.0,34.14,-109.96,1308.0,7528.0,16.0,0.0,96.0,0.0,490.0,3,"(35, 55]",1,"(0, 60000]"
267,AZ,86001.0,7,Flagstaff,US,42168.0,28.9,48292.0,28485.0,35.2,-111.63,9505.0,33604.0,707.0,3287.0,1252.0,78.0,3132.0,2,"(18, 35]",1,"(0, 60000]"
