State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
CA,90230,6,Los Angeles,US,34.01,-118.39,31978,38.6,74823,40464,32
CA,90232,1,Culver City,US,34.02,-118.4,15708,40.5,77004,44611,33
CA,90240,1,Downey,US,33.96,-118.11,26655,36.9,76907,28360,12
CA,90241,2,Downey,US,33.94,-118.12,43592,35.1,57372,23403,14
CA,90242,2,Downey,US,33.93,-118.13,43160,32.8,58669,20081,19
CA,90245,7,El Segundo,US,33.93,-118.38,16929,38.9,85727,45644,14
CA,90247,3,Gardena,US,33.9,-118.3,48032,36.9,42926,20412,14
CA,90248,1,Gardena,US,33.87,-118.31,10166,45.0,53306,25283,17
CA,90250,6,Hawthorne,US,33.93,-118.32,95939,32.5,46172,21519,7
CA,90254,3,Hermosa Beach,US,33.86,-118.39,19747,39.3,111187,78918,15
CA,90255,2,Huntington Park,US,33.99,-118.21,76180,30.5,35917,12496,17
CA,90260,1,Lawndale,US,33.9,-118.35,35866,33.5,51648,20484,16
CA,90262,2,Lynwood,US,33.93,-118.18,71163,28.6,43231,12980,7
CA,90265,4,Malibu,US,34.04,-118.69,18258,48.9,123681,91456,7
CA,90266,3,Manhattan Beach,US,33.9,-118.4,35603,42.8,143527,83419,22
CA,90272,3,Pacific Palisades,US,34.05,-118.53,23934,47.0,166021,116616,5
CA,90274,3,Rolling Hills Estates,US,33.78,-118.37,25778,50.0,157465,83211,4
CA,90275,2,Rancho Palos Verdes,US,33.76,-118.39,42593,49.5,118790,56254,5
CA,90277,2,Redondo Beach,US,33.85,-118.39,35178,42.9,100080,58380,20
CA,90278,5,Redondo Beach,US,33.89,-118.35,40485,39.3,107010,49166,20
CA,90280,3,Southgate,US,33.96,-118.16,95350,31.0,43552,14524,10
CA,90291,1,Venice,US,34.0,-118.46,27167,38.0,80111,61908,36
CA,90292,6,Marina del Rey,US,33.99,-118.44,21679,40.0,100507,74571,27
CA,90301,2,Inglewood,US,33.96,-118.35,36360,33.3,37424,17079,21
CA,90302,1,Inglewood,US,33.98,-118.36,30482,33.1,41426,20914,10
CA,90303,2,Inglewood,US,33.95,-118.33,26408,30.4,39671,15908,15
CA,90401,6,Santa Monica,US,34.02,-118.49,7297,39.2,62703,62023,52
CA,90403,7,Santa Monica,US,34.04,-118.47,24416,40.1,78151,63893,32
CA,90404,3,Santa Monica,US,34.03,-118.47,22081,37.6,66623,39424,27
CA,90405,5,Santa Monica,US,34.02,-118.45,28915,40.8,77948,56326,31
CA,90501,2,Torrance,US,33.86,-118.3,43145,35.6,61536,27071,16
CA,90502,1,Torrance,US,33.83,-118.3,17585,42.8,64232,26449,14
CA,90503,6,Torrance,US,33.86,-118.35,45986,40.2,76431,36467,17
CA,90504,2,Torrance,US,33.87,-118.34,33279,41.1,73380,31565,16
CA,90505,7,Torrance,US,33.83,-118.33,36904,43.9,86588,41903,12
CA,90601,2,Whittier,US,34.0,-118.04,34203,37.4,71366,30060,2
CA,90603,2,Whittier,US,33.94,-117.99,20221,38.9,88862,33933,10
CA,90605,2,Whittier,US,33.96,-118.01,41643,33.9,65952,22940,6
CA,90606,3,Whittier,US,33.99,-118.05,32697,36.0,64393,21141,15
CA,90620,6,Buena Park,US,33.86,-117.99,46639,37.8,81609,26734,14
CA,90621,1,Buena Park,US,33.86,-118.0,35245,34.0,56201,21879,13
CA,90630,4,Cypress,US,33.82,-118.01,49145,41.9,81889,33283,9
CA,90631,5,La Habra,US,33.94,-117.93,69151,34.9,67797,29218,5
CA,90638,3,La Mirada,US,33.92,-118.01,49819,38.4,78373,28776,8
CA,90640,3,Montebello,US,34.04,-118.08,63521,37.1,45898,20823,6
CA,90650,8,Norwalk,US,33.93,-118.05,106659,34.0,59756,19376,10
CA,90660,3,Pico Rivera,US,34.0,-118.08,63815,35.1,55758,18701,7
CA,90670,4,Santa Fe Springs,US,33.95,-118.03,15998,36.0,54674,21709,7
CA,90680,1,Stanton,US,33.79,-117.99,30795,33.1,48384,19609,14
CA,90701,1,Artesia,US,33.87,-118.08,16785,39.3,60749,21999,34
CA,90703,7,Cerritos,US,33.87,-118.06,50276,44.3,89720,34302,25
CA,90706,2,Bellflower,US,33.9,-118.13,77756,32.2,48823,20157,10
CA,90710,3,Harbor City,US,33.81,-118.29,27457,37.0,52294,23609,10
CA,90712,2,Lakewood,US,33.85,-118.14,32451,38.9,80150,30368,11
CA,90713,4,Lakewood,US,33.86,-118.12,28699,38.9,86543,32702,6
CA,90716,1,Hawaiian Gardens,US,33.83,-118.07,14382,31.0,37543,13202,10
CA,90720,1,Los Alamitos,US,33.8,-118.07,22029,42.4,95455,44045,9
CA,90723,3,Paramount,US,33.9,-118.14,55023,29.8,45792,15087,8
CA,90731,3,San Pedro,US,33.76,-118.29,62028,36.1,50879,25202,5
CA,90732,3,San Pedro,US,33.76,-118.31,21417,45.3,84679,41578,4
CA,90740,5,Seal Beach,US,33.78,-118.07,24330,57.6,54864,47053,3
CA,90745,3,Carson,US,33.84,-118.27,58186,37.2,71443,23092,16
CA,90746,4,Carson,US,33.87,-118.26,26523,41.3,77260,28201,2
CA,90749,1,Carson,US,33.81,-118.27,0,0.0,0,0,4
CA,90755,3,Signal Hill,US,33.82,-118.17,11440,33.6,65935,29341,12
CA,90802,7,Long Beach,US,33.77,-118.18,39155,36.3,42829,33887,30
CA,90803,5,Long Beach,US,33.77,-118.11,31709,43.2,75197,61211,11
CA,90804,3,Long Beach,US,33.79,-118.14,41007,30.1,44877,21873,17
CA,90805,1,Long Beach,US,33.88,-118.17,95127,30.0,44815,16924,7
CA,90806,1,Long Beach,US,33.81,-118.19,42498,32.2,44144,18188,11
CA,90807,2,Long Beach,US,33.84,-118.18,33763,40.6,72010,36813,8
CA,90808,3,Long Beach,US,33.83,-118.09,39428,42.3,96360,41807,6
CA,90815,6,Long Beach,US,33.81,-118.11,40462,39.0,78137,36045,9
CA,90840,2,Long Beach,US,33.78,-118.11,0,0.0,0,0,10
CA,91006,2,Arcadia,US,34.14,-118.02,31728,43.3,83986,40436,22
CA,91007,4,Arcadia,US,34.14,-118.05,34598,44.7,71557,34139,33
CA,91010,3,Monrovia,US,34.14,-117.97,25840,39.4,60793,24464,8
CA,91011,2,La Canada,US,34.21,-118.19,20721,44.5,156933,72633,8
CA,91016,4,Monrovia,US,34.15,-118.0,42090,38.1,70307,33610,21
CA,91020,1,Montrose,US,34.21,-118.23,8438,39.7,69067,31796,12
CA,91024,1,Sierra Madre,US,34.16,-118.05,11084,46.2,92384,51741,14
CA,91030,4,South Pasadena,US,34.12,-118.15,25967,40.1,79089,46180,21
CA,91040,1,Sunland,US,34.26,-118.31,19969,44.5,71411,32317,2
CA,91042,2,Tujunga,US,34.26,-118.27,27298,41.2,58020,28406,3
CA,91101,6,Pasadena,US,34.15,-118.13,20936,34.3,61180,39590,51
CA,91103,1,Pasadena,US,34.16,-118.15,27819,36.7,62037,32265,40
CA,91104,3,Pasadena,US,34.17,-118.11,38976,37.9,71429,34256,9
CA,91105,4,Pasadena,US,34.15,-118.15,11413,48.6,107209,79009,49
CA,91106,2,Pasadena,US,34.15,-118.12,25243,35.1,74756,49975,40
CA,91107,6,Pasadena,US,34.15,-118.07,31722,42.1,83904,46992,28
CA,91108,1,San Marino,US,34.12,-118.11,13654,45.9,134286,73662,19
CA,91201,3,Glendale,US,34.17,-118.29,23092,40.8,49215,26602,13
CA,91202,2,Glendale,US,34.16,-118.26,23148,42.7,63037,33924,43
CA,91203,2,Glendale,US,34.16,-118.25,13680,38.7,41400,23543,40
CA,91204,4,Glendale,US,34.14,-118.26,17053,38.3,42277,19875,42
CA,91205,1,Glendale,US,34.14,-118.24,38322,39.0,36971,20455,42
CA,91206,2,Glendale,US,34.15,-118.24,34038,43.2,52277,30767,32
CA,91210,1,Glendale,US,34.15,-118.26,727,23.7,158162,66983,45
CA,91214,3,La Crescenta,US,34.23,-118.24,30965,42.1,87612,37064,4
CA,91301,2,Agoura Hills,US,34.16,-118.76,26293,43.9,114417,50308,9
CA,91302,3,Calabasas,US,34.16,-118.64,25431,43.1,114688,67026,12
CA,91303,4,Canoga Park,US,34.2,-118.6,29471,31.5,45793,20130,21
CA,91304,1,CANOGA PARK,US,34.22,-118.61,53853,37.0,61339,25846,12
CA,91307,5,West Hills,US,34.19,-118.62,26219,43.7,100075,41338,21
CA,91311,4,Chatsworth,US,34.26,-118.58,38505,43.9,80593,39410,3
CA,91316,2,Encino,US,34.16,-118.51,28837,40.3,61539,42868,11
CA,91320,5,Thousand Oaks,US,34.19,-118.91,44952,40.5,106813,46921,6
CA,91321,2,Santa Clarita,US,34.41,-118.47,34178,33.9,59549,27847,7
CA,91324,5,Northridge,US,34.26,-118.54,28497,35.9,61958,28919,10
CA,91325,1,Northridge,US,34.23,-118.5,33197,34.6,60774,31455,4
CA,91326,1,Northridge,US,34.28,-118.56,36921,43.3,101073,42893,3
CA,91335,2,Reseda,US,34.19,-118.54,78230,36.8,51206,21505,10
CA,91340,1,San Fernando,US,34.28,-118.44,35481,31.5,54182,16776,8
CA,91342,1,Sylmar,US,34.31,-118.43,93466,34.1,60361,20101,7
CA,91343,2,North Hills,US,34.24,-118.47,64149,33.1,55956,21714,7
CA,91344,6,Granada Hills,US,34.29,-118.5,54566,41.5,79680,32281,5
CA,91345,1,Mission Hills,US,34.26,-118.47,18276,39.8,61728,22756,7
CA,91350,6,Saugus,US,34.46,-118.5,36520,37.1,100387,36231,2
CA,91351,1,Canyon Country,US,34.42,-118.47,33071,35.8,68197,26695,6
CA,91354,1,Valencia,US,34.45,-118.55,29340,37.8,112524,43002,2
CA,91355,11,Valencia,US,34.44,-118.54,34188,38.4,88861,40646,10
CA,91356,3,Tarzana,US,34.17,-118.53,29467,42.4,68078,43857,19
CA,91360,6,Thousand Oaks,US,34.23,-118.87,43948,41.7,91456,38824,0
CA,91361,1,Westlake,US,34.15,-118.83,20831,48.2,104807,64821,13
CA,91362,5,Westlake Village,US,34.21,-118.82,35546,44.7,103958,54447,1
CA,91364,5,Woodland Hills,US,34.17,-118.57,27100,42.5,92830,47612,9
CA,91367,5,Woodland Hills,US,34.19,-118.59,42578,40.9,80083,45415,23
CA,91377,1,Thousand Oaks,US,34.18,-118.79,15087,41.0,120696,55780,1
CA,91381,2,Stevenson Ranch,US,34.41,-118.57,20405,37.5,114610,50415,13
CA,91384,2,Castaic,US,34.5,-118.62,29788,32.8,101505,28344,3
CA,91387,3,Santa Clarita,US,34.45,-118.42,43502,34.0,82745,31900,0
CA,91401,2,Van Nuys,US,34.17,-118.45,41217,35.5,50418,26181,22
CA,91402,1,Panorama City,US,34.21,-118.45,71894,30.8,37190,14435,13
CA,91403,4,Sherman Oaks,US,34.16,-118.44,24613,41.2,80890,59074,21
CA,91405,2,Van Nuys,US,34.21,-118.45,53347,33.4,39013,18181,13
CA,91406,4,Van Nuys,US,34.22,-118.47,54364,34.8,49835,22878,9
CA,91411,1,Van Nuys,US,34.17,-118.47,25370,34.1,45667,26264,21
CA,91423,3,Sherman Oaks,US,34.16,-118.42,33347,38.2,79028,56339,27
CA,91436,1,Encino,US,34.16,-118.49,13970,47.2,135585,78851,13
CA,91502,3,Burbank,US,34.19,-118.3,12011,35.6,40057,25862,17
CA,91504,3,Burbank,US,34.2,-118.32,25469,38.8,70608,34587,14
CA,91505,8,Burbank,US,34.2,-118.33,31273,38.0,76357,37937,19
CA,91506,4,Burbank,US,34.17,-118.31,18272,42.6,71495,36730,24
CA,91522,1,Burbank,US,34.15,-118.34,0,0.0,0,0,24
CA,91601,2,North Hollywood,US,34.16,-118.37,38754,33.3,48499,29054,16
CA,91602,1,North Hollywood,US,34.16,-118.38,18304,39.0,65920,48020,30
CA,91604,4,Studio City,US,34.14,-118.37,30269,39.9,90801,65936,16
CA,91605,1,North Hollywood,US,34.2,-118.41,55665,33.7,42254,17215,17
CA,91606,2,North Hollywood,US,34.19,-118.37,44773,35.3,41498,20559,10
CA,91607,2,Valley Village,US,34.17,-118.4,30231,37.5,53531,37723,14
CA,91608,3,Universal City,US,34.14,-118.35,0,0.0,0,0,26
CA,91701,5,Rancho Cucamonga,US,34.14,-117.53,40546,39.1,80149,32037,0
CA,91702,5,Covina,US,34.14,-117.89,61170,29.2,55651,18252,11
CA,91706,6,Irwindale,US,34.11,-117.94,77877,33.0,51706,15823,5
CA,91709,5,Chino Hills,US,34.01,-117.69,76796,38.0,96914,35640,7
CA,91710,7,Chino,US,34.03,-117.65,84812,35.5,72620,23308,5
CA,91711,4,Claremont,US,34.12,-117.7,36651,39.7,89161,39465,6
CA,91722,1,Covina,US,34.09,-117.91,35798,35.0,66512,23113,10
CA,91723,2,Covina,US,34.09,-117.89,19428,33.8,60911,24674,10
CA,91724,1,Covina,US,34.09,-117.87,26479,37.7,76065,28928,8
CA,91730,5,Rancho Cucamonga,US,34.12,-117.56,67613,32.9,61063,25120,10
CA,91731,3,El Monte,US,34.08,-118.02,30418,36.8,35120,14545,11
CA,91732,1,El Monte,US,34.06,-118.02,62872,34.8,41020,15955,10
CA,91733,1,South El Monte,US,34.04,-118.03,44313,34.8,39379,14608,2
CA,91739,4,Rancho Cucamunga,US,34.13,-117.53,38490,34.6,104659,36141,1
CA,91740,2,Glendora,US,34.13,-117.83,26745,39.7,67063,26206,8
CA,91741,2,Glendora,US,34.14,-117.86,25693,41.5,84957,39261,11
CA,91744,1,La Puente,US,34.04,-117.95,87337,32.1,58641,16483,7
CA,91745,2,Hacienda Heights,US,34.02,-117.96,55184,41.5,78000,29569,10
CA,91746,1,City of Industry,US,34.03,-118.01,30034,34.7,60178,17038,2
CA,91748,4,Rowland Heights,US,33.99,-117.87,46732,40.9,58502,25057,10
CA,91750,4,La Verne,US,34.12,-117.76,34052,42.9,75635,34509,7
CA,91752,1,Mira Loma,US,33.98,-117.56,29525,33.4,64849,22244,4
CA,91754,1,Monterey Park,US,34.04,-118.14,34009,42.6,57463,26353,12
CA,91761,3,Ontario,US,34.05,-117.55,60103,32.2,61975,20792,0
CA,91762,2,Ontario,US,34.09,-117.67,57402,32.5,49930,18087,13
CA,91763,4,Montclair,US,34.09,-117.69,37784,32.2,49653,18200,15
CA,91764,8,Ontario,US,34.08,-117.55,53820,31.0,50902,18028,12
CA,91765,3,Diamond Bar,US,34.01,-117.82,47598,41.7,90522,35540,8
CA,91766,4,Pomona,US,34.06,-117.75,72026,29.8,49895,17140,7
CA,91767,1,Pomona,US,34.11,-117.74,49099,32.8,50551,19176,14
CA,91768,4,Pomona,US,34.07,-117.75,36444,28.7,44859,14824,7
CA,91770,3,Rosemead,US,34.07,-118.07,63758,41.1,46729,18120,15
CA,91773,4,San Dimas,US,34.11,-117.8,34107,42.2,77742,35463,10
CA,91775,1,San Gabriel,US,34.12,-118.07,25486,42.8,75876,33576,44
CA,91780,1,Temple City,US,34.1,-118.07,35280,41.9,63410,27674,23
CA,91784,3,Upland,US,34.13,-117.64,26140,46.3,96260,43616,1
CA,91786,2,Upland,US,34.11,-117.65,52365,34.3,50395,23735,9
CA,91789,2,Walnut,US,34.03,-117.84,43805,43.2,93301,34375,6
CA,91790,1,West Covina,US,34.07,-117.93,46566,36.7,70888,22885,18
CA,91791,2,West Covina,US,34.07,-117.88,33247,38.0,71528,28479,5
CA,91792,2,West covina,US,34.04,-117.91,30063,36.6,66489,24630,3
CA,91801,3,Alhambra,US,34.09,-118.11,54565,40.4,51793,26013,47
CA,91803,3,Alhambra,US,34.09,-118.13,30118,41.3,56928,25125,31
CA,91901,1,Alpine,US,32.83,-116.75,18507,44.1,79859,35610,3
CA,91902,2,Bonita,US,32.67,-117.02,18813,42.1,86913,35780,7
CA,91910,6,Chula Vista,US,32.65,-117.0,77302,36.1,53890,24450,4
CA,91911,3,Chula Vista,US,32.61,-117.03,84122,33.4,49156,19488,2
CA,91914,1,Chula Vista,US,32.66,-116.97,17406,35.6,122931,37487,4
CA,91915,3,San Diego,US,32.65,-116.97,28209,32.1,101760,29116,4
CA,91942,6,La Mesa,US,32.78,-117.01,39804,37.4,53213,30765,19
CA,91945,2,Lemon Grove,US,32.74,-117.04,26486,36.9,55801,22448,7
CA,91950,5,National City,US,32.68,-117.07,61774,32.1,41403,17454,8
CA,91977,3,Spring Valley,US,32.75,-116.96,62072,34.5,59762,22935,2
CA,92007,1,Cardiff,US,33.02,-117.28,12131,39.7,98935,51049,9
CA,92008,3,Carlsbad,US,33.18,-117.32,26896,42.6,71347,41448,8
CA,92009,4,Carlsbad,US,33.1,-117.23,43837,42.4,103792,50175,0
CA,92010,1,Carlsbad,US,33.13,-117.26,15598,37.5,91849,40086,8
CA,92011,3,Carlsbad,US,33.12,-117.31,24476,43.2,102844,47043,6
CA,92014,4,San Diego,US,32.98,-117.25,13708,50.5,116995,78996,21
CA,92019,4,San Diego,US,32.79,-116.93,43873,41.8,74099,31122,5
CA,92020,6,El Cajon,US,32.82,-116.96,58940,34.5,50166,23758,12
CA,92021,4,El Cajon,US,32.81,-116.92,67608,34.4,48281,21644,7
CA,92024,8,Encinitas,US,33.07,-117.26,49566,42.3,94598,49122,8
CA,92025,7,Escondido,US,33.13,-117.07,51859,32.0,48259,22343,10
CA,92026,2,Escondido,US,33.15,-117.09,50412,38.1,55937,26160,3
CA,92027,2,Escondido,US,33.13,-117.06,56875,32.9,53397,21141,7
CA,92028,2,Fallbrook,US,33.37,-117.25,47807,40.5,57970,29327,7
CA,92029,5,Escondido,US,33.12,-117.07,18717,44.1,78210,38338,11
CA,92037,8,La Jolla,US,32.87,-117.22,37718,43.0,96220,70030,43
CA,92040,1,Lakeside,US,32.86,-116.93,43269,37.9,65360,28378,4
CA,92054,3,Oceanside,US,33.19,-117.33,42195,32.0,51139,26833,9
CA,92056,3,Oceanside,US,33.21,-117.29,54069,39.4,62263,28758,1
CA,92057,4,Oceanside,US,33.25,-117.29,56764,36.7,64177,27550,2
CA,92058,2,Oceanside,US,33.23,-117.33,44825,25.1,45048,19005,3
CA,92064,5,Poway,US,32.98,-117.04,49587,40.1,95917,40504,3
CA,92065,2,Ramona,US,33.04,-116.87,36637,41.2,77531,31292,3
CA,92069,3,San Marcos,US,33.14,-117.12,49135,33.9,55085,22072,7
CA,92071,5,Santee,US,32.86,-116.97,56158,37.5,76349,30837,1
CA,92075,2,Solana Beach,US,33.0,-117.25,12491,46.0,96685,61814,16
CA,92078,7,San Marcos,US,33.15,-117.17,45984,37.9,59778,30236,5
CA,92081,5,Vista,US,33.19,-117.23,29038,35.7,55884,26426,11
CA,92082,1,Valley Center,US,33.27,-116.95,19541,41.8,76458,29291,0
CA,92083,6,Vista,US,33.2,-117.21,36431,32.5,47817,18911,4
CA,92084,1,Vista,US,33.22,-117.23,50377,35.3,52124,23913,7
CA,92092,1,Marina Del Rey,US,33.98,-118.44,0,0.0,0,0,28
CA,92093,1,La Jolla,US,32.88,-117.24,0,0.0,0,0,27
CA,92096,1,San Marcos,US,33.13,-117.16,0,0.0,0,0,5
CA,92101,20,San Diego,US,32.73,-117.15,36295,36.6,56245,48423,56
CA,92102,1,San Diego,US,32.72,-117.13,45461,30.7,41840,19543,18
CA,92103,6,San Diego,US,32.75,-117.15,33241,39.6,69546,51660,53
CA,92104,4,San Diego,US,32.76,-117.12,44756,35.2,48716,32606,31
CA,92105,1,San Diego,US,32.75,-117.1,71832,29.3,36018,15101,15
CA,92106,5,San Diego,US,32.74,-117.22,18415,39.4,81065,50829,27
CA,92107,1,San Diego,US,32.75,-117.25,28360,35.7,69650,42266,34
CA,92108,12,San Diego,US,32.78,-117.1,20548,32.0,65398,40431,17
CA,92109,5,San Diego,US,32.8,-117.24,46797,30.8,67126,44074,34
CA,92110,6,San Diego,US,32.76,-117.2,28789,32.1,61022,31954,23
CA,92111,7,San Diego,US,32.83,-117.15,49375,36.4,58197,28026,33
CA,92113,1,San Diego,US,32.7,-117.13,57737,25.9,28405,13106,15
CA,92114,1,San Diego,US,32.71,-117.09,69798,33.2,56679,18915,2
CA,92115,5,San Diego,US,32.77,-117.05,62308,28.3,44334,21778,22
CA,92116,3,San Diego,US,32.76,-117.11,33110,34.8,56731,38071,28
CA,92117,5,San Diego,US,32.83,-117.18,53477,39.4,65325,34113,8
CA,92118,1,Coronado,US,32.69,-117.18,22939,39.8,90256,50693,11
CA,92119,1,San Diego,US,32.8,-117.01,24265,42.8,71071,34344,7
CA,92120,2,San Diego,US,32.79,-117.1,27135,41.0,81718,44123,9
CA,92121,4,San Diego,US,32.91,-117.14,4503,29.5,98750,43037,14
CA,92122,5,San Diego,US,32.87,-117.21,46104,30.7,75216,41682,32
CA,92123,3,San Diego,US,32.83,-117.12,29955,32.6,70578,32238,16
CA,92124,2,San Diego,US,32.83,-117.1,30135,31.6,79174,36144,4
CA,92126,3,San Diego,US,32.92,-117.12,79589,34.1,86037,31324,12
CA,92127,5,San Diego,US,33.02,-117.08,43033,36.6,123324,50812,8
CA,92128,7,SanDiego,US,33.02,-117.06,48906,43.2,91046,44456,9
CA,92129,5,San Diego,US,32.96,-117.11,54735,38.0,109776,41178,3
CA,92130,6,San Diego,US,32.96,-117.19,51262,37.9,132289,59757,1
CA,92131,3,San Diego,US,32.94,-117.1,34039,38.8,120496,51082,5
CA,92136,2,San Diego,US,32.69,-117.12,0,0.0,0,0,10
CA,92139,1,San Diego,US,32.68,-117.04,36934,33.1,58050,20371,1
CA,92140,1,San Diego,US,32.74,-117.2,2977,20.0,0,16116,33
CA,92154,5,San Diego,US,32.58,-116.97,88292,32.8,60380,18562,0
CA,92173,1,San Ysidro,US,32.54,-117.04,32355,29.5,35605,12115,38
CA,92182,2,San Diego,US,32.78,-117.07,0,0.0,0,0,16
CA,92201,2,Indio,US,33.71,-116.23,64238,33.0,42657,18250,8
CA,92203,3,Indio,US,33.74,-116.2,29131,37.2,64538,32433,3
CA,92211,4,Palm Desert,US,33.8,-116.3,24558,64.1,56461,45140,0
CA,92220,2,Banning,US,33.93,-116.9,32461,43.2,40965,20690,3
CA,92223,2,Beaumont,US,33.95,-116.95,47970,36.2,63639,25988,0
CA,92225,2,Blythe,US,33.61,-114.59,22763,37.6,41327,15026,3
CA,92227,2,Brawley,US,32.98,-115.55,27013,32.7,40076,16981,3
CA,92230,3,Cabazon,US,33.93,-116.8,3669,29.4,36429,11410,2
CA,92231,1,Calexico,US,32.68,-115.5,40027,33.0,34388,12950,10
CA,92234,3,Cathedral City,US,33.85,-116.46,53005,35.9,39910,19649,0
CA,92236,1,Coachella,US,33.7,-116.22,43654,27.0,37969,12266,6
CA,92240,1,Desert Hot Springs,US,33.95,-116.5,36206,31.7,35077,14709,3
CA,92243,4,El Centro,US,32.82,-115.53,49514,31.6,40878,18150,0
CA,92253,4,La Quinta,US,33.72,-116.27,38958,45.7,71887,40877,8
CA,92254,1,Mecca,US,33.57,-116.09,13626,26.2,26681,8596,0
CA,92260,7,Palm Dessert,US,33.76,-116.36,33275,50.6,51564,37490,2
CA,92262,5,Palm Springs,US,33.85,-116.51,27102,49.6,44391,33551,2
CA,92264,3,Palm Springs,US,33.81,-116.49,19836,56.9,43225,39191,3
CA,92270,4,Rancho Mirage,US,33.76,-116.39,17770,64.0,66086,61391,4
CA,92278,1,Twentynine Palms,US,34.24,-116.06,4079,21.7,57976,23414,0
CA,92284,1,Yucca Valley,US,34.13,-116.4,25680,41.2,39825,21402,5
CA,92301,1,Adelanto,US,34.51,-117.4,32639,25.8,32807,10655,1
CA,92307,2,Apple Valley,US,34.53,-117.22,38379,36.0,57117,26214,3
CA,92308,2,Apple Valley,US,34.47,-117.24,40180,40.0,42005,20958,2
CA,92310,2,Ft. Irwin,US,35.3,-116.64,9238,22.6,50136,19038,0
CA,92311,3,Barstow,US,34.89,-117.0,33676,31.4,44528,18693,4
CA,92315,2,Big Bear Lake,US,34.25,-116.88,5269,46.7,42141,31497,5
CA,92317,1,Blue Jay,US,34.25,-117.21,0,0.0,0,0,5
CA,92320,1,Calimesa,US,34.0,-117.06,8211,51.2,45650,26295,2
CA,92324,3,Colton,US,34.07,-117.31,58684,29.2,42257,16761,6
CA,92335,2,Fontana,US,34.11,-117.44,98442,28.6,42044,13851,6
CA,92336,5,Fontana,US,34.15,-117.44,92781,30.5,87567,24161,3
CA,92337,2,Fontana,US,34.06,-117.43,38547,30.5,69895,20270,4
CA,92345,4,Hesperia,US,34.47,-117.29,80709,31.4,42059,16062,2
CA,92346,1,Highland,US,34.12,-117.2,59501,34.8,59722,22990,2
CA,92354,2,Loma Linda,US,34.05,-117.23,20829,36.1,62340,31880,8
CA,92373,2,Redlands,US,34.05,-117.17,34766,36.5,61533,37351,11
CA,92374,6,Redlands,US,34.07,-117.14,41276,33.8,64931,26534,2
CA,92376,1,Rialto,US,34.07,-117.37,86021,28.6,45909,14756,3
CA,92377,1,Rialto,US,34.14,-117.37,20016,32.1,75908,24495,0
CA,92392,3,Victorville,US,34.51,-117.33,56178,29.3,56840,18543,6
CA,92394,1,Victorville,US,34.52,-117.33,36141,30.1,48053,13056,7
CA,92395,3,Victorville,US,34.51,-117.29,42007,30.6,38349,17072,3
CA,92399,3,Yucaipa,US,34.04,-117.06,54227,37.9,57518,25913,6
CA,92404,1,San Bernardino,US,34.17,-117.28,59577,29.9,37638,15010,2
CA,92407,4,San Bernardino,US,34.19,-117.33,62439,27.4,50720,16726,1
CA,92408,2,San Bernardino,US,34.07,-117.26,15661,29.9,29261,11504,4
CA,92410,1,SAN BERNARDINO,US,34.1,-117.3,48011,26.0,25656,9945,12
CA,92501,1,Riverside,US,33.99,-117.37,22114,31.5,45663,19530,13
CA,92503,5,Riverside,US,33.95,-117.45,94431,31.1,56343,19729,5
CA,92504,2,Riverside,US,33.95,-117.37,53772,34.6,57483,22419,5
CA,92505,2,Riverside,US,33.98,-117.49,49319,30.9,56378,19778,2
CA,92506,4,Riverside,US,33.96,-117.38,46048,40.0,81018,36914,7
CA,92507,4,Riverside,US,33.98,-117.32,56231,25.2,42286,17289,9
CA,92508,3,Riverside,US,33.92,-117.32,38443,33.8,96368,31171,3
CA,92509,1,Riverside,US,33.98,-117.46,78446,30.3,58781,18540,2
CA,92530,3,Lake Elsinore,US,33.69,-117.34,53606,30.9,46813,17643,2
CA,92532,2,Lake Elsinore,US,33.66,-117.29,22213,32.2,81153,25362,3
CA,92543,2,Hemet,US,33.75,-116.97,36603,36.0,27522,13601,7
CA,92545,2,Hemet,US,33.75,-117.0,40386,43.2,40972,20746,3
CA,92551,1,Moreno Valley,US,33.89,-117.21,33573,28.5,51139,15859,1
CA,92553,2,Moreno Valley,US,33.94,-117.26,74320,28.5,43244,14513,6
CA,92555,2,Moreno Valley,US,33.94,-117.18,41438,31.3,76985,23267,0
CA,92557,1,Moreno Valley,US,33.94,-117.23,51810,32.3,60899,21230,2
CA,92562,6,Murrietta,US,33.6,-117.18,62912,35.8,76121,31245,0
CA,92563,3,Murrieta,US,33.57,-117.14,59463,32.6,80613,26788,4
CA,92570,1,Perris,US,33.74,-117.19,56738,30.1,43109,15212,1
CA,92571,2,Perris,US,33.85,-117.22,54366,26.2,51973,13971,1
CA,92582,1,San Jacinto,US,33.77,-117.01,16446,31.7,59507,18967,0
CA,92583,1,San Jacinto,US,33.8,-116.97,31818,34.2,40480,17732,1
CA,92584,3,Menifee,US,33.68,-117.17,47887,32.7,75338,25601,6
CA,92590,3,Temecula,US,33.52,-117.13,4207,43.0,57625,37799,10
CA,92591,6,Temecula,US,33.54,-117.1,39753,34.2,71065,27559,0
CA,92592,4,Temecula,US,33.48,-117.08,77420,36.8,89445,30881,4
CA,92595,3,Wildomar,US,33.6,-117.24,31426,34.1,63673,23529,1
CA,92596,1,Winchester,US,33.59,-117.12,26219,33.2,87987,28362,0
